stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
10880,50AC,Gare - SOMAIN,,50.355733,3.278615,1,,0
21742,50AC1,Gare - SOMAIN,,50.355819,3.278356,0,10880,0
10879,50AB,Résidence Ferrari,,50.355773,3.272225,1,,0
21740,50AB1,Résidence Ferrari,,50.355827,3.272211,0,10879,0
10878,50AA,Edmond Simon,,50.355861,3.265195,1,,0
21738,50AA1,Edmond Simon,,50.355897,3.265153,0,10878,0
10700,31AA,Brasserie - BRUILLE LEZ MARCHIENNES,,50.358445,3.244096,1,,0
21616,31AA2,Brasserie - BRUILLE LEZ MARCHIENNES,,50.358232,3.243884,0,10700,0
10811,31AB,Mairie - BRUILLE LEZ MARCHIENNES,,50.356389,3.240410,1,,0
21609,31AB1,Mairie - BRUILLE LEZ MARCHIENNES,,50.356405,3.240654,0,10811,0
10720,25AB,Place - ECAILLON,,50.349816,3.215991,1,,0
21611,25AB2,Place - ECAILLON,,50.349852,3.216026,0,10720,0
11054,25AE,Cimetière - ECAILLON,,50.349723,3.209402,1,,0
22121,25AE2,Cimetière - ECAILLON,,50.349764,3.209388,0,11054,0
10972,17AI,Epinettes - MASNY,,50.347550,3.205146,1,,0
21904,17AI2,Epinettes - MASNY,,50.347393,3.204945,0,10972,0
10973,17AJ,Perrault,,50.345152,3.203153,1,,0
21906,17AJ2,Perrault,,50.345179,3.203167,0,10973,0
10699,17AG,Collège Desnos,,50.341456,3.201800,1,,0
21381,17AG1,Collège Desnos,,50.341456,3.201800,0,10699,0
10334,17AA,Commerces - MASNY,,50.336965,3.201844,1,,0
20665,17AA2,Commerces - MASNY,,50.336920,3.201943,0,10334,0
10688,22AE,St Robert,,50.321258,3.207645,1,,0
21360,22AE2,St Robert,,50.321210,3.207576,0,10688,0
10687,22AD,St Roch,,50.315485,3.207066,1,,0
21358,22AD2,St Roch,,50.315418,3.207031,0,10687,0
10686,22AC,Rousseau,,50.308912,3.209099,1,,0
21356,22AC2,Rousseau,,50.308770,3.209086,0,10686,0
10685,22AB,Eglise - MONCHECOURT,,50.304271,3.207737,1,,0
21354,22AB2,Eglise - MONCHECOURT,,50.304075,3.208248,0,10685,0
10684,22AA,Mairie - MONCHECOURT,,50.303463,3.212336,1,,0
21351,22AA1,Mairie - MONCHECOURT,,50.303463,3.212336,0,10684,0
21353,22AB1,Eglise - MONCHECOURT,,50.304292,3.208107,0,10685,0
10980,22AH,Voltaire - MONCHECOURT,,50.299532,3.204567,1,,0
21959,22AH2,Voltaire - MONCHECOURT,,50.299476,3.204416,0,10980,0
11017,54AC,Bel Horizon,,50.291823,3.198182,1,,0
22034,54AC1,Bel Horizon,,50.291837,3.198147,0,11017,0
10899,54AB,Monument - FRESSAIN,,50.287331,3.194361,1,,0
21781,54AB1,Monument - FRESSAIN,,50.287594,3.194352,0,10899,0
11018,55AC,Alouettes,,50.270938,3.208227,1,,0
22036,55AC1,Alouettes,,50.270990,3.208110,0,11018,0
10900,55AA,Place de Gaulle - FECHAIN,,50.265918,3.210460,1,,0
21782,55AA1,Place de Gaulle - FECHAIN,,50.265862,3.210420,0,10900,0
11019,55AD,Hosselet,,50.263740,3.205237,1,,0
22038,55AD1,Hosselet,,50.263822,3.204074,0,11019,0
11024,70AA,Centre - AUBIGNY AU BAC,,50.262638,3.165132,1,,0
22046,70AA1,Centre - AUBIGNY AU BAC,,50.262693,3.165265,0,11024,0
11026,70AB,Coteau,,50.265523,3.162412,1,,0
22048,70AB1,Coteau,,50.265914,3.162283,0,11026,0
11028,70AC1,Place - AUBIGNY AU BAC,,50.263359,3.160182,1,,0
22050,70AC1,Place - AUBIGNY AU BAC,,50.263322,3.159963,0,11028,0
11067,75AB,Ecole - AUBENCHEUL AU BAC,,50.257834,3.158462,1,,0
22148,75AB1,Ecole - AUBENCHEUL AU BAC,,50.258080,3.158616,0,11067,0
11066,75AA,Belvédère,,50.258498,3.155047,1,,0
22146,75AA1,Belvédère,,50.258605,3.154962,0,11066,0
11013,86AB,Mairie - BRUNEMONT,,50.271617,3.141522,1,,0
22026,86AB1,Mairie - BRUNEMONT,,50.271616,3.141650,0,11013,0
11012,86AA,Passage à Niveau - BRUNEMONT,,50.278325,3.146006,1,,0
22024,86AA1,Passage à Niveau - BRUNEMONT,,50.278316,3.146055,0,11012,0
10895,53AA,Longue Borne - BUGNICOURT,,50.287546,3.152729,1,,0
21773,53AA1,Longue Borne - BUGNICOURT,,50.287179,3.152733,0,10895,0
11022,53AE,La Tuilerie,,50.290512,3.151515,1,,0
22045,53AE1,La Tuilerie,,50.290402,3.151506,0,11022,0
22081,53AA3,Longue Borne - BUGNICOURT,,50.288115,3.152684,0,10895,0
10890,52AC,Ecole F. Noël,,50.283432,3.121999,1,,0
22113,52AC3,Ecole F. Noël,,50.283316,3.122163,0,10890,0
10891,52AD,Cité Guyot,,50.282967,3.117770,1,,0
21766,52AD1,Cité Guyot,,50.282981,3.117896,0,10891,0
10892,52AE,Vieux Cimetière,,50.282444,3.111305,1,,0
21768,52AE1,Vieux Cimetière,,50.282640,3.111910,0,10892,0
10893,52AF,Centre - ARLEUX,,50.281702,3.105326,1,,0
21770,52AF1,Centre - ARLEUX,,50.281743,3.105222,0,10893,0
10894,52AG,Collège Val de la Sensée,,50.283800,3.099826,1,,0
22065,52AG4,Collège Val de la Sensée,,50.283687,3.100084,0,10894,0
10998,82AC,Mont Gratien,,50.295538,3.073376,1,,0
21999,82AC2,Mont Gratien,,50.295764,3.073108,0,10998,0
10997,82AB,Mont,,50.297871,3.070204,1,,0
21997,82AB2,Mont,,50.297947,3.070265,0,10997,0
11035,82AD1,Mont de la Vigne,,50.300789,3.076970,1,,0
22058,82AD2,Mont de la Vigne,,50.300699,3.076956,0,11035,0
11007,85AD,Le Molinel,,50.308504,3.099043,1,,0
22017,85AD2,Le Molinel,,50.308648,3.098826,0,11007,0
11006,85AC,La Forge,,50.315582,3.095495,1,,0
22015,85AC2,La Forge,,50.315617,3.095530,0,11006,0
11005,85AB,Eglise - GOEULZIN,,50.317516,3.093138,1,,0
22013,85AB2,Eglise - GOEULZIN,,50.317630,3.093080,0,11005,0
11055,81AE,Petite Sensée,,50.324512,3.079309,1,,0
22123,81AE2,Petite Sensée,,50.324436,3.079615,0,11055,0
11056,81AD,Rue de Goeulzin,,50.327293,3.075247,1,,0
22125,81AD2,Rue de Goeulzin,,50.327465,3.075160,0,11056,0
10993,81AA,Bol d'air,,50.330103,3.076791,1,,0
21989,81AA2,Bol d'air,,50.330059,3.076833,0,10993,0
10570,02AX,C. Cial Pte de Mr Gayant,,50.340705,3.098425,1,,0
21135,02AX1,C. Cial Pte de Mr Gayant,,50.340705,3.098425,0,10570,0
10653,13AM,Parc du Luc,,50.340886,3.101486,1,,0
21293,13AM1,Parc du Luc,,50.340910,3.101431,0,10653,0
10366,13AC,Centre Hospitalier,,50.338681,3.101466,1,,0
20727,13AC1,Centre Hospitalier,,50.338351,3.101284,0,10366,0
10365,12AA,St Pol,,50.346650,3.091354,1,,0
20726,12AA2,St Pol,,50.346256,3.091034,0,10365,0
10364,01AP,Le Raquet,,50.350636,3.087030,1,,0
20724,01AP2,Le Raquet,,50.350508,3.087247,0,10364,0
10363,01AO,Eglise du Râquet,,50.353110,3.085097,1,,0
20722,01AO2,Eglise du Râquet,,50.353075,3.085216,0,10363,0
10362,01AN,Pont de Cambrai,,50.358411,3.080566,1,,0
20720,01AN2,Pont de Cambrai,,50.358130,3.080945,0,10362,0
10361,01AM,Maison des Géants,,50.362015,3.078415,1,,0
20718,01AM2,Maison des Géants,,50.362003,3.078544,0,10361,0
10360,01AL,Porte de Paris,,50.363804,3.078889,1,,0
20716,01AL2,Porte de Paris,,50.363835,3.078988,0,10360,0
10013,01DO,Beffroi,,50.367477,3.081651,1,,0
20025,01DO2,Beffroi,,50.367462,3.081678,0,10013,0
10660,01AB,Place de Gaulle - DOUAI,,50.367615,3.084984,1,,0
21093,01AB6,Place de Gaulle - DOUAI,,50.367584,3.085134,0,10660,0
10352,01AD,Place Carnot,,50.371778,3.086037,1,,0
21436,01AD4,Place Carnot,,50.372016,3.086065,0,10352,0
10898,54AA,Fontaine,,50.286822,3.187579,1,,0
21780,54AA2,Fontaine,,50.286879,3.187701,0,10898,0
10897,53AC,Camping,,50.292697,3.161066,1,,0
21778,53AC2,Camping,,50.292726,3.161191,0,10897,0
11014,53AD,Fontaine de Bugnicourt,,50.292150,3.157489,1,,0
22029,53AD2,Fontaine de Bugnicourt,,50.292165,3.157307,0,11014,0
10896,53AB,Les Ecoles,,50.290174,3.154321,1,,0
21776,53AB2,Les Ecoles,,50.290247,3.154358,0,10896,0
21294,13AM2,Parc du Luc,,50.340879,3.101613,0,10653,0
21988,81AA1,Bol d'air,,50.330148,3.076749,0,10993,0
22126,81AD1,Rue de Goeulzin,,50.327122,3.075335,0,11056,0
22124,81AE1,Petite Sensée,,50.324588,3.079004,0,11055,0
22012,85AB1,Eglise - GOEULZIN,,50.317402,3.093196,0,11005,0
22014,85AC1,La Forge,,50.315546,3.095460,0,11006,0
22016,85AD1,Le Molinel,,50.308360,3.099260,0,11007,0
22057,82AD1,Mont de la Vigne,,50.300879,3.076985,0,11035,0
21996,82AB1,Mont,,50.297794,3.070143,0,10997,0
21998,82AC1,Mont Gratien,,50.295312,3.073644,0,10998,0
22064,52AG3,Collège Val de la Sensée,,50.283913,3.099569,0,10894,0
21771,52AF2,Centre - ARLEUX,,50.281661,3.105429,0,10893,0
21769,52AE2,Vieux Cimetière,,50.282249,3.110699,0,10892,0
21767,52AD2,Cité Guyot,,50.282952,3.117643,0,10891,0
22114,52AC4,Ecole F. Noël,,50.283163,3.122278,0,10890,0
21775,53AB1,Les Ecoles,,50.290100,3.154284,0,10896,0
22028,53AD1,Fontaine de Bugnicourt,,50.292135,3.157671,0,11014,0
21777,53AC1,Camping,,50.292668,3.160941,0,10897,0
21779,54AA1,Fontaine,,50.286764,3.187457,0,10898,0
22035,54AC2,Bel Horizon,,50.291810,3.198217,0,11017,0
21958,22AH1,Voltaire - MONCHECOURT,,50.299587,3.204718,0,10980,0
21355,22AC1,Rousseau,,50.309053,3.209111,0,10686,0
21357,22AD1,St Roch,,50.315552,3.207101,0,10687,0
21359,22AE1,St Robert,,50.321306,3.207715,0,10688,0
20664,17AA1,Commerces - MASNY,,50.337010,3.201746,0,10334,0
21907,17AJ1,Perrault,,50.345124,3.203140,0,10973,0
21905,17AI1,Epinettes - MASNY,,50.347707,3.205348,0,10972,0
22122,25AE1,Cimetière - ECAILLON,,50.349683,3.209416,0,11054,0
21419,25AB1,Place - ECAILLON,,50.349780,3.215955,0,10720,0
21610,31AB2,Mairie - BRUILLE LEZ MARCHIENNES,,50.356373,3.240165,0,10811,0
21383,31AA1,Brasserie - BRUILLE LEZ MARCHIENNES,,50.358293,3.244151,0,10700,0
21737,50AA2,Edmond Simon,,50.355825,3.265237,0,10878,0
21739,50AB2,Résidence Ferrari,,50.355720,3.272239,0,10879,0
21741,50AC2,Gare - SOMAIN,,50.355646,3.278874,0,10880,0
10719,17AH,Abreuvoir,,50.350870,3.203051,1,,0
21612,17AH2,Abreuvoir,,50.350870,3.203051,0,10719,0
10698,17AF,Mairie - MASNY,,50.347481,3.200714,1,,0
21379,17AF1,Mairie - MASNY,,50.348081,3.200907,0,10698,0
21380,17AF2,Mairie - MASNY,,50.346880,3.200521,0,10698,0
10697,17AE,Abreuvoir,,50.350266,3.202087,1,,0
21378,17AE2,Abreuvoir,,50.350459,3.202207,0,10697,0
10735,06AR,ZI Cuincy,,50.371779,3.042386,1,,0
21475,06AR2,ZI Cuincy,,50.371675,3.041703,0,10735,0
10740,06AU,Chapelle,,50.372344,3.050296,1,,0
21485,06AU2,Chapelle,,50.372331,3.050282,0,10740,0
10460,01BM,Guynemer,,50.372018,3.056227,1,,0
20915,01BM1,Guynemer,,50.372014,3.055953,0,10460,0
10461,01BN,Lilas,,50.372245,3.062702,1,,0
20917,01BN1,Lilas,,50.372084,3.062461,0,10461,0
10462,01BO,Faubourg d'Esquerchin,,50.373385,3.065854,1,,0
20919,01BO1,Faubourg d'Esquerchin,,50.373403,3.066055,0,10462,0
10558,01CC,Ecole des Mines,,50.374290,3.066689,1,,0
21438,01CC4,Ecole des Mines,,50.374287,3.066581,0,10558,0
10470,01BR,Chemin Vert,,50.368629,3.064151,1,,0
20935,01BR1,Chemin Vert,,50.368768,3.063973,0,10470,0
10471,01BS,D'Orval,,50.365870,3.066838,1,,0
20937,01BS1,D'Orval,,50.365869,3.066529,0,10471,0
10569,01CD,Pasteur - DOUAI,,50.364036,3.073837,1,,0
21132,01CD1,Pasteur - DOUAI,,50.363779,3.074538,0,10569,0
10359,01AK,Rogerol,,50.366917,3.084721,1,,0
20713,01AK1,Rogerol,,50.366917,3.084721,0,10359,0
10479,02AK,Frères Martel,,50.365592,3.097440,1,,0
21473,06AQ2,Frères Martel,,50.365815,3.097171,0,10479,0
10529,02AV,Bivouac,,50.369725,3.101375,1,,0
21054,02AV2,Bivouac,,50.369650,3.101350,0,10529,0
10528,05AF,Place Ronde,,50.372410,3.108092,1,,0
21052,05AF2,Place Ronde,,50.372420,3.108159,0,10528,0
10734,05AJ,Faidherbe,,50.381601,3.107872,1,,0
21471,05AJ2,Faidherbe,,50.381630,3.107997,0,10734,0
10383,05AC,Mairie - WAZIERS,,50.385278,3.108110,1,,0
20762,05AC2,Mairie - WAZIERS,,50.385909,3.109097,0,10383,0
10384,05AD,Eglise - WAZIERS,,50.387462,3.118082,1,,0
20764,05AD2,Eglise - WAZIERS,,50.387394,3.117978,0,10384,0
10385,01AT,Ferronnière,,50.392383,3.125313,1,,0
20766,01AT2,Ferronnière,,50.392432,3.125433,0,10385,0
10386,01AU,Templerie,,50.394724,3.131184,1,,0
20768,01AU2,Templerie,,50.394667,3.131178,0,10386,0
10490,01BT,Godion,,50.395177,3.136147,1,,0
20976,01BT2,Godion,,50.395087,3.136042,0,10490,0
10491,07AA,Le Kintron,,50.392985,3.154025,1,,0
20978,07AA2,Le Kintron,,50.392849,3.154365,0,10491,0
10492,07AB,Pont Vincourt,,50.392119,3.157159,1,,0
21469,07AB4,Pont Vincourt,,50.392194,3.157516,0,10492,0
10641,35AA,Petit Anhiers,,50.397896,3.162254,1,,0
21269,35AA1,Petit Anhiers,,50.398038,3.162315,0,10641,0
10642,35AB,Rue des Ecoles,,50.402048,3.155613,1,,0
21271,35AB1,Rue des Ecoles,,50.402093,3.155599,0,10642,0
10643,35AC,Eglise - ANHIERS,,50.407172,3.155525,1,,0
21273,35AC1,Eglise - ANHIERS,,50.407277,3.155519,0,10643,0
10644,35AD,Route de Flines,,50.412242,3.155915,1,,0
21275,35AD1,Route de Flines,,50.412121,3.155686,0,10644,0
21276,35AD2,Route de Flines,,50.412112,3.155518,0,10644,0
21274,35AC2,Eglise - ANHIERS,,50.407067,3.155530,0,10643,0
21272,35AB2,Rue des Ecoles,,50.402004,3.155627,0,10642,0
21270,35AA2,Petit Anhiers,,50.397754,3.162193,0,10641,0
21468,07AB3,Pont Vincourt,,50.392300,3.157160,0,10492,0
20977,07AA1,Le Kintron,,50.393122,3.153686,0,10491,0
20975,01BT1,Godion,,50.395267,3.136252,0,10490,0
20767,01AU1,Templerie,,50.394782,3.131190,0,10386,0
20765,01AT1,Ferronnière,,50.392334,3.125194,0,10385,0
20763,05AD1,Eglise - WAZIERS,,50.387530,3.118186,0,10384,0
11077,05AB,Nelson Mandela,,50.387253,3.110937,1,,0
22172,05AB1,Nelson Mandela,,50.387253,3.110937,0,11077,0
22110,05AC3,Mairie - WAZIERS,,50.384788,3.107838,0,10383,0
21470,05AJ1,Faidherbe,,50.381572,3.107747,0,10734,0
21051,05AF1,Place Ronde,,50.372399,3.108025,0,10528,0
21053,02AV1,Bivouac,,50.369800,3.101400,0,10529,0
21472,06AQ1,Frères Martel,,50.365693,3.096995,0,10479,0
22178,01AB5,Place de Gaulle - DOUAI,,50.367380,3.084478,0,10660,0
20026,01DO1,Beffroi,,50.367491,3.081624,0,10013,0
20715,01AL1,Porte de Paris,,50.363772,3.078790,0,10360,0
21133,01CD2,Pasteur - DOUAI,,50.364294,3.073137,0,10569,0
20938,01BS2,D'Orval,,50.365872,3.067147,0,10471,0
20936,01BR2,Chemin Vert,,50.368491,3.064329,0,10470,0
21437,01CC3,Ecole des Mines,,50.374245,3.066680,0,10558,0
20920,01BO2,Faubourg d'Esquerchin,,50.373367,3.065652,0,10462,0
20918,01BN2,Lilas,,50.372406,3.062944,0,10461,0
20916,01BM2,Guynemer,,50.372023,3.056500,0,10460,0
21484,06AU1,Chapelle,,50.372358,3.050310,0,10740,0
21474,06AR1,ZI Cuincy,,50.371883,3.043069,0,10735,0
10928,60AC,La Dondaine,,50.397441,3.280995,1,,0
21834,60AC1,La Dondaine,,50.397389,3.281112,0,10928,0
10932,60AG,Place de Gaulle - MARCHIENNES,,50.407928,3.278430,1,,0
21841,60AG1,Place de Gaulle - MARCHIENNES,,50.408127,3.278490,0,10932,0
11048,60AS,Rue de Lille,,50.410330,3.273885,1,,0
22103,60AS01,Rue de Lille,,50.410596,3.273072,0,11048,0
10961,63AC,Calvaire - VRED,,50.399842,3.234396,1,,0
21899,63AC2,Calvaire - VRED,,50.400057,3.234790,0,10961,0
10963,63AE,Chapelle de la Vierge,,50.398087,3.232604,1,,0
21900,63AE2,Chapelle de la Vierge,,50.397910,3.232121,0,10963,0
10959,63AA,Place - VRED,,50.393362,3.231956,1,,0
21901,63AA2,Place - VRED,,50.393728,3.231594,0,10959,0
10962,63AD,Rue du Pont,,50.389955,3.232552,1,,0
21902,63AD2,Rue du Pont,,50.389916,3.232453,0,10962,0
10960,63AB,Pont de Vred,,50.388176,3.235508,1,,0
21903,63AB2,Pont de Vred,,50.388093,3.235462,0,10960,0
10716,08AH,Anchin - PECQUENCOURT,,50.383703,3.220114,1,,0
21414,08AH1,Anchin - PECQUENCOURT,,50.383703,3.220114,0,10716,0
10511,08AC,Croquet,,50.379055,3.221684,1,,0
21018,08AC2,Croquet,,50.378943,3.221643,0,10511,0
10510,08AB,Place Lemay,,50.375204,3.225449,1,,0
21016,08AB2,Place Lemay,,50.375143,3.225680,0,10510,0
10509,08AA,Sainte Marie - PECQUENCOURT,,50.372766,3.230607,1,,0
21577,08AA2,Sainte Marie - PECQUENCOURT,,50.372761,3.230534,0,10509,0
10810,08AI,Riez,,50.364863,3.242378,1,,0
21608,08AI2,Riez,,50.364921,3.242280,0,10810,0
11049,31AE,Le Mont,,50.364191,3.244146,1,,0
22104,31AE01,Le Mont,,50.364172,3.244179,0,11049,0
10938,61AC,Suzanne Lanoy,,50.376851,3.251650,1,,0
21849,61AC1,Suzanne Lanoy,,50.377049,3.251905,0,10938,0
10939,61AD,Colombier,,50.379745,3.254368,1,,0
21933,61AD2,Colombier,,50.379911,3.254603,0,10939,0
10936,61AA,Les Sarts,,50.376897,3.259240,1,,0
21896,61AA2,Les Sarts,,50.376835,3.259126,0,10936,0
10946,50AN,Achille Andris,,50.371803,3.265606,1,,0
21862,50AN1,Achille Andris,,50.371645,3.266286,0,10946,0
10945,50AM,De Sessevalle,,50.370420,3.272685,1,,0
21860,50AM1,De Sessevalle,,50.370160,3.272940,0,10945,0
10940,50AH,Cimetière - SOMAIN,,50.364954,3.277585,1,,0
21851,50AH1,Cimetière - SOMAIN,,50.364784,3.277649,0,10940,0
10943,50AK,Place - SOMAIN,,50.359066,3.280747,1,,0
21856,50AK1,Place - SOMAIN,,50.358842,3.280507,0,10943,0
10944,50AL,Hôpital,,50.354077,3.283145,1,,0
21858,50AL1,Hôpital,,50.353746,3.282970,0,10944,0
10907,50AF,Lycée Pasteur,,50.349505,3.282644,1,,0
21796,50AF1,Lycée Pasteur,,50.349275,3.282535,0,10907,0
10948,50AP,Cité Varsovie,,50.342203,3.280931,1,,0
21865,50AP1,Cité Varsovie,,50.342126,3.280857,0,10948,0
10911,50AG,4 Chemins - SOMAIN,,50.337829,3.280763,1,,0
21810,50AG2,4 Chemins - SOMAIN,,50.337390,3.280563,0,10911,0
10953,50AU,Raphaël Z.I,,50.337127,3.274921,1,,0
21920,50AU2,Raphaël Z.I,,50.337228,3.275560,0,10953,0
10905,03AV,Delestraint,,50.335898,3.258957,1,,0
21792,03AV2,Delestraint,,50.336141,3.257594,0,10905,0
11046,03AY,Archevêque,,50.335575,3.253051,1,,0
22097,03AY01,Archevêque,,50.335656,3.253144,0,11046,0
10329,03AH,Delforge,,50.333987,3.243608,1,,0
22066,03AH3,Delforge,,50.334053,3.243345,0,10329,0
10721,16AE,Hôtel de ville,,50.331006,3.234068,1,,0
21970,16AE3,Hôtel de ville,,50.330589,3.234194,0,10721,0
11047,16AP,Chaufour,,50.327801,3.233203,1,,0
22098,16AP01,Chaufour,,50.327384,3.233236,0,11047,0
22077,50AG3,4 Chemins - SOMAIN,,50.338267,3.280964,0,10911,0
21866,50AP2,Cité Varsovie,,50.342280,3.281004,0,10948,0
21797,50AF2,Lycée Pasteur,,50.349736,3.282753,0,10907,0
21859,50AL2,Hôpital,,50.354408,3.283319,0,10944,0
21857,50AK2,Place - SOMAIN,,50.359291,3.280987,0,10943,0
21852,50AH2,Cimetière - SOMAIN,,50.365125,3.277522,0,10940,0
21861,50AM2,De Sessevalle,,50.370680,3.272430,0,10945,0
21863,50AN2,Achille Andris,,50.371961,3.264926,0,10946,0
21847,61AA1,Les Sarts,,50.376960,3.259355,0,10936,0
21850,61AD1,Colombier,,50.379579,3.254133,0,10939,0
22061,61AC2,Suzanne Lanoy,,50.376653,3.251395,0,10938,0
22117,31AE2,Le Mont,,50.364209,3.244112,0,11049,0
21607,08AI1,Riez,,50.364804,3.242476,0,10810,0
21013,08AA1,Sainte Marie - PECQUENCOURT,,50.372771,3.230680,0,10509,0
21015,08AB1,Place Lemay,,50.375265,3.225219,0,10510,0
21017,08AC1,Croquet,,50.379168,3.221724,0,10511,0
21880,63AB1,Pont de Vred,,50.388258,3.235554,0,10960,0
21882,63AD1,Rue du Pont,,50.389994,3.232651,0,10962,0
21879,63AA1,Place - VRED,,50.392996,3.232318,0,10959,0
21883,63AE1,Chapelle de la Vierge,,50.398264,3.233087,0,10963,0
21881,63AC1,Calvaire - VRED,,50.399628,3.234003,0,10961,0
22118,60AS1,Rue de Lille,,50.410064,3.274697,0,11048,0
21894,60AG2,Place de Gaulle - MARCHIENNES,,50.407729,3.278371,0,10932,0
20728,13AC2,Centre Hospitalier,,50.339010,3.101648,0,10366,0
10367,02AE,Centre Commercial - SIN LE NOBLE,,50.343030,3.099960,1,,0
20730,02AE2,Centre Commercial - SIN LE NOBLE,,50.343195,3.099666,0,10367,0
10368,02AF,La Couronne,,50.344333,3.098619,1,,0
20732,02AF2,La Couronne,,50.344314,3.098758,0,10368,0
10370,02AH,Youri Gagarine,,50.345870,3.101003,1,,0
22131,02AH3,Youri Gagarine,,50.346312,3.100490,0,10370,0
10869,02AY,Sourcéane,,50.348889,3.100634,1,,0
22091,02AY3,Sourcéane,,50.348435,3.100166,0,10869,0
22093,12AA3,St Pol,,50.347792,3.091249,0,10365,0
21435,01AB2,Place de Gaulle - DOUAI,,50.367697,3.085058,0,10660,0
10351,01AC,Gare - DOUAI,,50.371696,3.089679,1,,0
20698,01AC1,Gare - DOUAI,,50.371671,3.089628,0,10351,0
20701,01AD2,Place Carnot,,50.371683,3.085576,0,10352,0
11063,01DL,Malvaux,,50.373544,3.081458,1,,0
22141,01DL1,Malvaux,,50.373544,3.081458,0,11063,0
10356,01AH,Sous-Préfecture,,50.376653,3.076383,1,,0
20707,01AH1,Sous-Préfecture,,50.376277,3.075991,0,10356,0
10357,01AI,Faculté A. de Tocqueville,,50.373631,3.071954,1,,0
20709,01AI1,Faculté A. de Tocqueville,,50.373621,3.071946,0,10357,0
21110,01CC1,Ecole des Mines,,50.374347,3.066767,0,10558,0
10358,01AJ,Lycée Elisa Lemonnier,,50.378454,3.071248,1,,0
20712,01AJ2,Lycée Elisa Lemonnier,,50.378408,3.070987,0,10358,0
10417,01BE,De Lattre de Tassigny,,50.381078,3.066442,1,,0
21557,01BE4,De Lattre de Tassigny,,50.381005,3.065931,0,10417,0
10400,01AV,Roseraie,,50.381114,3.061870,1,,0
20796,01AV2,Roseraie,,50.381312,3.061711,0,10400,0
10399,06AC,4 Chemins - CUINCY,,50.384137,3.060674,1,,0
20794,06AC2,4 Chemins - CUINCY,,50.384591,3.060041,0,10399,0
10397,06AA,Les Pins,,50.389543,3.056573,1,,0
20790,06AA2,Les Pins,,50.389484,3.056724,0,10397,0
10396,27AB,Parc Fenain,,50.392786,3.051082,1,,0
20788,27AB2,Parc Fenain,,50.392665,3.051369,0,10396,0
10395,27AA,Hirondelle,,50.394716,3.048442,1,,0
20786,11AC2,Hirondelle,,50.394785,3.048535,0,10395,0
10394,11AB,Centre Commercial - FLERS EN ESCREBIEUX,,50.396251,3.045514,1,,0
20784,11AB2,Centre Commercial - FLERS EN ESCREBIEUX,,50.396150,3.045959,0,10394,0
10393,11AA,Moulin - FLERS EN ESCREBIEUX,,50.406779,3.047872,1,,0
20782,11AA2,Moulin - FLERS EN ESCREBIEUX,,50.406743,3.047858,0,10393,0
10391,04AE,Place du 8 Mai,,50.412666,3.051324,1,,0
20778,04AE2,Place du 8 Mai,,50.412790,3.051637,0,10391,0
10390,04AD,République,,50.414972,3.053844,1,,0
20776,04AD2,République,,50.415008,3.053921,0,10390,0
10389,04AC,Jaurès - AUBY,,50.414414,3.061965,1,,0
20774,04AC2,Jaurès - AUBY,,50.414367,3.061943,0,10389,0
10388,04AB,Centre Courbet,,50.414285,3.067140,1,,0
20772,04AB2,Centre Courbet,,50.414379,3.067144,0,10388,0
10387,04AA,Bon Air,,50.420893,3.064331,1,,0
20769,04AA1,Bon Air,,50.420824,3.064345,0,10387,0
20771,04AB1,Centre Courbet,,50.414192,3.067137,0,10388,0
20773,04AC1,Jaurès - AUBY,,50.414462,3.061988,0,10389,0
20775,04AD1,République,,50.414936,3.053767,0,10390,0
20777,04AE1,Place du 8 Mai,,50.412541,3.051010,0,10391,0
20781,11AA1,Moulin - FLERS EN ESCREBIEUX,,50.406814,3.047886,0,10393,0
20783,11AB1,Centre Commercial - FLERS EN ESCREBIEUX,,50.396351,3.045070,0,10394,0
20785,27AA1,Hirondelle,,50.394646,3.048349,0,10395,0
20787,27AB1,Parc Fenain,,50.392907,3.050794,0,10396,0
20789,06AA1,Les Pins,,50.389601,3.056422,0,10397,0
20793,06AC1,4 Chemins - CUINCY,,50.383503,3.060003,0,10399,0
20795,01AV1,Roseraie,,50.380917,3.062028,0,10400,0
21556,01BE3,De Lattre de Tassigny,,50.381000,3.066131,0,10417,0
20711,01AJ1,Lycée Elisa Lemonnier,,50.378312,3.070900,0,10358,0
21111,01CC2,Ecole des Mines,,50.374282,3.066728,0,10558,0
20710,01AI2,Faculté A. de Tocqueville,,50.373641,3.071962,0,10357,0
20708,01AH2,Sous-Préfecture,,50.376328,3.076170,0,10356,0
11064,01DM,Martin du Nord,,50.375183,3.080824,1,,0
22142,01DM1,Martin du Nord,,50.375183,3.080824,0,11064,0
10354,01AF,Lycée Châtelet,,50.375014,3.083998,1,,0
20703,01AF1,Lycée Châtelet,,50.375014,3.083998,0,10354,0
22144,01AD5,Place Carnot,,50.372010,3.086175,0,10352,0
20699,01AC2,Gare - DOUAI,,50.371722,3.089731,0,10351,0
21434,01AB1,Place de Gaulle - DOUAI,,50.367626,3.084877,0,10660,0
20717,01AM1,Maison des Géants,,50.362027,3.078286,0,10361,0
20719,01AN1,Pont de Cambrai,,50.358692,3.080188,0,10362,0
20721,01AO1,Eglise du Râquet,,50.353145,3.084979,0,10363,0
